stem,seq,frame_idx,n_gt,n_pred_10_super,mean_conf_10_super,n_pred_25_super,mean_conf_25_super,n_pred_50_super,mean_conf_50_super,n_pred_75_super,mean_conf_75_super,top10_mean_conf_super,n_pred_all_super,mean_conf_all_super,n_pred_10_base,mean_conf_10_base,n_pred_25_base,mean_conf_25_base,n_pred_50_base,mean_conf_50_base,n_pred_75_base,mean_conf_75_base,top10_mean_conf_base,n_pred_all_base,mean_conf_all_base,ap5095_super,ap5095_base
0000_000086,0000,86,3,10,0.35776153206825256,5,0.5709401965141296,2,0.7681055665016174,1,0.8857666850090027,0.35776153206825256,140,0.034528523683547974,13,0.2981537878513336,4,0.5728731155395508,3,0.6718664169311523,1,0.8547235131263733,0.34758153557777405,156,0.03654041886329651,0.17881250007660127,0.17652159480191768
0000_000087,0000,87,3,10,0.35644450783729553,4,0.6181919574737549,2,0.7684950828552246,1,0.8728165030479431,0.35644450783729553,138,0.034005239605903625,9,0.37015482783317566,5,0.5221526026725769,2,0.7696075439453125,1,0.8591830730438232,0.340378075838089,151,0.030469287186861038,0.1842122646868229,0.18865659210085867
0000_000088,0000,88,3,8,0.42854034900665283,4,0.6738067865371704,4,0.6738067865371704,1,0.8652281165122986,0.3600137233734131,108,0.04118059203028679,10,0.3671504259109497,5,0.6111288070678711,4,0.6921668648719788,1,0.8455020785331726,0.3671504259109497,143,0.03367570415139198,0.2034218752980232,0.18861622340092438
0000_000089,0000,89,3,11,0.38137081265449524,7,0.4927966892719269,4,0.6417650580406189,1,0.8584418296813965,0.4047292172908783,128,0.03915269672870636,10,0.39418551325798035,6,0.5485870838165283,4,0.6778005361557007,1,0.8669354915618896,0.39418551325798035,132,0.037631891667842865,0.3508573234565556,0.1965568188764155
0000_000090,0000,90,3,12,0.37081611156463623,7,0.5257994532585144,4,0.6697831153869629,1,0.8470170497894287,0.42019495368003845,132,0.04411458969116211,9,0.4487951695919037,6,0.6027952432632446,4,0.7009164690971375,1,0.8468146920204163,0.4136047959327698,130,0.04098545014858246,0.33000000003539026,0.2109199623782188
0000_000091,0000,91,3,10,0.41323336958885193,6,0.5750656127929688,3,0.7252795100212097,2,0.8085156679153442,0.41323336958885193,135,0.039860744029283524,13,0.34615716338157654,5,0.6231326460838318,4,0.6694109439849854,1,0.8604985475540161,0.4138309061527252,154,0.038279641419649124,0.3341353388298304,0.2526046104147099
0000_000092,0000,92,3,12,0.3115534782409668,5,0.5172079205513,3,0.6748602390289307,1,0.8545452356338501,0.35014936327934265,145,0.033897049725055695,11,0.35764598846435547,6,0.5115951299667358,3,0.7153395414352417,1,0.8901596069335938,0.383059024810791,158,0.03597794845700264,0.3235333333401941,0.27371250001108277
0000_000093,0000,93,3,12,0.33698052167892456,5,0.5986681580543518,4,0.6716259121894836,2,0.8018627166748047,0.383632630109787,168,0.034568000584840775,9,0.35794797539711,3,0.7180058360099792,3,0.7180058360099792,1,0.8840735554695129,0.32981106638908386,155,0.029605809599161148,0.34825,0.32344318182393905
0000_000094,0000,94,3,7,0.5091267824172974,5,0.6682132482528687,4,0.7383028864860535,3,0.8153818845748901,0.37858763337135315,137,0.0340617336332798,7,0.4914361536502838,5,0.6189526915550232,4,0.7104096412658691,1,0.8578832745552063,0.36845478415489197,155,0.032535336911678314,0.709250000001397,0.5598962765871548
0000_000095,0000,95,3,7,0.42434996366500854,3,0.7650330066680908,3,0.7650330066680908,2,0.8244889974594116,0.32261258363723755,82,0.04745212942361832,9,0.3582393229007721,4,0.6212472915649414,3,0.7440212965011597,2,0.8369442820549011,0.3319917619228363,97,0.04290337115526199,0.3735930232536048,0.3735795454718172
0000_000096,0000,96,3,12,0.3467520475387573,6,0.5314679145812988,3,0.70289146900177,1,0.8030273914337158,0.3941534459590912,134,0.04009455814957619,13,0.3138848841190338,6,0.5092006325721741,3,0.6984164118766785,1,0.7879793047904968,0.3712468445301056,141,0.037976715713739395,0.3608411016953178,0.3608181818239391
0000_000097,0000,97,3,10,0.43755561113357544,6,0.620499312877655,5,0.670975387096405,2,0.8139139413833618,0.43755561113357544,89,0.05904476344585419,9,0.4652617275714874,7,0.5566537976264954,5,0.6475106477737427,2,0.794013261795044,0.42833638191223145,102,0.050055645406246185,0.32392105263657867,0.32378125001583247
0000_000098,0000,98,3,9,0.4452182352542877,6,0.5942373275756836,4,0.6693630218505859,1,0.7819825410842896,0.4088438153266907,121,0.04564067721366882,10,0.3670847415924072,5,0.5960842967033386,4,0.6246179342269897,1,0.751122772693634,0.3670847415924072,129,0.037835098803043365,0.3238719511963427,0.3111299999943003
0000_000099,0000,99,3,17,0.32807478308677673,8,0.5208918452262878,4,0.6586993336677551,1,0.8114142417907715,0.46062251925468445,111,0.05897482857108116,15,0.3442399203777313,9,0.47718653082847595,3,0.7340271472930908,1,0.8411178588867188,0.4470132887363434,134,0.047277625650167465,0.28680792679451406,0.2866250000265427
0000_000100,0000,100,3,11,0.3283873200416565,6,0.46152740716934204,2,0.6962267756462097,0,nan,0.3464990258216858,94,0.04773496463894844,11,0.3527688980102539,6,0.4901660680770874,3,0.6701617240905762,1,0.8263987302780151,0.3759656250476837,94,0.05307780206203461,0.32355357143422586,0.199
0000_000101,0000,101,3,15,0.3398277461528778,11,0.39603763818740845,3,0.5705930590629578,0,nan,0.407236784696579,120,0.052194010466337204,10,0.3882966637611389,6,0.5265416502952576,3,0.6589692234992981,1,0.7795401811599731,0.3882966637611389,121,0.044666413217782974,0.2570833358345553,0.32374038463365284
0000_000102,0000,102,3,14,0.3388966917991638,8,0.46768972277641296,3,0.5781196355819702,0,nan,0.4138006865978241,130,0.045884132385253906,16,0.2871816158294678,10,0.37745147943496704,2,0.617763340473175,0,nan,0.37745147943496704,138,0.04460348188877106,0.0927004546467215,0.0746847224193625
0000_000103,0000,103,3,12,0.4017988443374634,8,0.5220205783843994,5,0.5966097712516785,0,nan,0.4554559886455536,137,0.04328998550772667,13,0.38325193524360657,9,0.49096202850341797,5,0.5646139979362488,0,nan,0.4607706069946289,140,0.04426826536655426,0.059648937831167134,0.059648937831167134
0000_000104,0000,104,3,15,0.2909530699253082,7,0.45271193981170654,2,0.6412733793258667,1,0.7693308591842651,0.37246784567832947,150,0.03887100890278816,13,0.367182195186615,7,0.5268087387084961,4,0.601084291934967,1,0.7702537775039673,0.4317629039287567,152,0.041198618710041046,0.16561932054674258,0.14683401727583262
0000_000105,0000,105,3,14,0.27389758825302124,6,0.38967639207839966,1,0.8113563656806946,1,0.8113563656806946,0.32297182083129883,112,0.039817243814468384,15,0.345201313495636,9,0.4533725380897522,2,0.6694356203079224,1,0.7974323630332947,0.4323522746562958,110,0.05164560675621033,0.2300380103518255,0.18689843750000001
0000_000106,0000,106,3,10,0.4168255925178528,8,0.49272605776786804,3,0.6930211782455444,1,0.8281423449516296,0.4168255925178528,111,0.04368085041642189,12,0.40143120288848877,7,0.5654656291007996,4,0.6806174516677856,1,0.8257599472999573,0.45481863617897034,106,0.05267932265996933,0.10092452833056446,0.1818303582062945
0000_000107,0000,107,3,16,0.335446298122406,8,0.5140839219093323,3,0.6811188459396362,1,0.7656857371330261,0.44893383979797363,104,0.05898798257112503,13,0.39908117055892944,9,0.5029940009117126,5,0.6510299444198608,1,0.787053108215332,0.47593408823013306,115,0.053970202803611755,0.15662500104308133,0.23216667358577245
0000_000108,0000,108,3,16,0.34051546454429626,8,0.5216739773750305,4,0.6606038808822632,0,nan,0.4611068665981293,86,0.068656325340271,16,0.35978424549102783,8,0.5373866558074951,5,0.6386224031448364,0,nan,0.4784257113933563,94,0.06816490739583969,0.15036585358902807,0.17490277779009195
0000_000109,0000,109,4,11,0.3442050516605377,6,0.5016360282897949,2,0.693953275680542,0,nan,0.36826464533805847,111,0.0421840101480484,12,0.368025004863739,7,0.5134038925170898,3,0.6375503540039062,0,nan,0.41672688722610474,135,0.040840789675712585,0.18523850017115567,0.20525563601715485
0000_000110,0000,110,4,15,0.2913004159927368,8,0.4169718623161316,2,0.6583625078201294,0,nan,0.3695093095302582,107,0.05177471786737442,16,0.28823935985565186,6,0.49310415983200073,3,0.6190485954284668,0,nan,0.37967225909233093,103,0.05392051488161087,0.26619223463833863,0.20993750012529624
0000_000111,0000,111,4,15,0.31720247864723206,9,0.4175563454627991,2,0.7058818936347961,0,nan,0.39793676137924194,105,0.054031942039728165,15,0.3385161757469177,9,0.4557303488254547,2,0.7261143922805786,0,nan,0.43488559126853943,105,0.054835788905620575,0.31143480229961423,0.2615307650264621
0000_000112,0000,112,4,14,0.3287910223007202,8,0.42390722036361694,2,0.7324385643005371,0,nan,0.3866470456123352,117,0.04867807775735855,19,0.31057265400886536,12,0.40472087264060974,2,0.7402529716491699,1,0.7693625688552856,0.4318327009677887,129,0.05292787775397301,0.18626169657547828,0.1896281832401954
0000_000113,0000,113,5,14,0.3415273129940033,8,0.48093122243881226,3,0.6377863883972168,0,nan,0.42346397042274475,110,0.05387052148580551,17,0.3303283452987671,9,0.4675503969192505,3,0.6598824858665466,1,0.758355975151062,0.4442194402217865,116,0.05642169713973999,0.6090386928515509,0.5873768687043339
0000_000114,0000,114,5,17,0.3254695534706116,10,0.4352950155735016,3,0.6776394248008728,1,0.7751874327659607,0.4352950155735016,105,0.06399886310100555,22,0.29896706342697144,10,0.44882678985595703,3,0.6304501295089722,0,nan,0.44882678985595703,120,0.06447877734899521,0.45701666734647006,0.41535185309499506
0000_000115,0000,115,4,19,0.29227712750434875,7,0.5137173533439636,4,0.6188452243804932,0,nan,0.4253409504890442,89,0.07441543787717819,20,0.30695247650146484,10,0.45123210549354553,4,0.6593867540359497,0,nan,0.45123210549354553,81,0.08527729660272598,0.464625,0.47335281914302163
0000_000116,0000,116,4,11,0.4531501531600952,10,0.4759988784790039,5,0.6248683929443359,0,nan,0.4759988784790039,70,0.08084835112094879,14,0.38342517614364624,8,0.5229517221450806,5,0.6290118098258972,0,nan,0.4676632881164551,88,0.06841656565666199,0.4814428947665405,0.6526348334946753
0000_000117,0000,117,5,14,0.33242619037628174,8,0.4348055124282837,2,0.697230339050293,0,nan,0.39407092332839966,88,0.062147997319698334,20,0.3096012771129608,13,0.39241987466812134,3,0.6399730443954468,0,nan,0.43089351058006287,102,0.06601830571889877,0.37519791679084297,0.5361136379092931
0000_000118,0000,118,5,12,0.4932105541229248,10,0.5642433166503906,6,0.6858357191085815,2,0.79557204246521,0.5642433166503906,75,0.09004022181034088,17,0.37422090768814087,10,0.5306053757667542,5,0.7156699895858765,2,0.7809596657752991,0.5306053757667542,77,0.0900786891579628,0.2263235316546634,0.5940422640843317
0000_000119,0000,119,5,16,0.3768845796585083,10,0.513586163520813,5,0.6561591029167175,1,0.8161160349845886,0.513586163520813,91,0.07501477003097534,15,0.38733425736427307,10,0.4835337698459625,5,0.6393061876296997,1,0.8106796145439148,0.4835337698459625,93,0.07169972360134125,0.2606891034403816,0.4732143025482074
0000_000120,0000,120,6,14,0.38202103972435,8,0.5190112590789795,4,0.6720032691955566,1,0.8097133636474609,0.461371511220932,86,0.07471200078725815,17,0.35016995668411255,11,0.4597746431827545,5,0.6337882876396179,1,0.8050931096076965,0.4801758825778961,88,0.07832632958889008,0.46628166698002566,0.25424231402898484
0000_000121,0000,121,6,16,0.3517501950263977,9,0.4900061786174774,3,0.7109389305114746,1,0.8139103055000305,0.46377333998680115,90,0.07532133162021637,17,0.36488303542137146,12,0.454179048538208,4,0.6675464510917664,1,0.8217685222625732,0.4948807656764984,93,0.07524833083152771,0.3034008578451324,0.6477059371599065
0000_000122,0000,122,6,13,0.3891878128051758,9,0.49489158391952515,4,0.6503365635871887,1,0.8092839121818542,0.46778422594070435,77,0.08236642926931381,15,0.37471598386764526,10,0.4868795871734619,4,0.6659473180770874,1,0.8147996664047241,0.4868795871734619,85,0.0794127956032753,0.596593749905723,0.2820416676099341
0000_000123,0000,123,6,18,0.3058606684207916,8,0.4846982955932617,2,0.7328460812568665,1,0.8018033504486084,0.4313731789588928,93,0.07177543640136719,17,0.3505702018737793,10,0.4839669167995453,4,0.6498933434486389,1,0.7953532338142395,0.4839669167995453,78,0.08733160048723221,0.25115104306709773,0.3022114524629702
0000_000124,0000,124,7,21,0.3256109952926636,11,0.49203014373779297,4,0.6872938871383667,1,0.8325966596603394,0.5118566751480103,100,0.07745563238859177,24,0.32364892959594727,12,0.4946839213371277,5,0.6430119872093201,1,0.836260199546814,0.5327810645103455,102,0.08719062060117722,0.5671930283226836,0.39383573643903336
0000_000125,0000,125,7,23,0.31207409501075745,13,0.4410652220249176,3,0.6924154162406921,1,0.8464508652687073,0.48433247208595276,91,0.0912942886352539,19,0.3536366820335388,11,0.49095091223716736,5,0.6367225050926208,1,0.838956356048584,0.5140401124954224,83,0.09307713061571121,0.23944027898120174,0.2388335107244362
0000_000126,0000,126,9,19,0.3780433237552643,10,0.5642353892326355,7,0.6488265991210938,1,0.8349847793579102,0.5642353892326355,83,0.09653817117214203,19,0.37160545587539673,11,0.5376093983650208,6,0.6609910130500793,1,0.823894739151001,0.5625654458999634,91,0.08562739938497543,0.24393305002093313,0.2537098192303585
0000_000127,0000,127,9,16,0.46840038895606995,13,0.5454878807067871,8,0.6429693102836609,2,0.8057662844657898,0.6061038970947266,74,0.1124890074133873,19,0.4033772945404053,14,0.4974413216114044,4,0.7619401812553406,2,0.7973506450653076,0.571311354637146,87,0.09754013270139694,0.2516503720706275,0.2555355317067745
0000_000128,0000,128,9,15,0.49512362480163574,14,0.5181824564933777,7,0.6542375087738037,3,0.7792617082595825,0.5900089144706726,75,0.11099085956811905,22,0.3424728214740753,12,0.510570764541626,4,0.737773060798645,1,0.8350005745887756,0.5555416345596313,93,0.08704469352960587,0.28312978500463065,0.2959552162261236
0000_000129,0000,129,9,16,0.45109426975250244,11,0.5754483938217163,6,0.7128974795341492,3,0.8074617385864258,0.5964998602867126,77,0.10489843785762787,15,0.45793548226356506,12,0.5333921909332275,6,0.6886099576950073,3,0.7976543307304382,0.5725476741790771,88,0.09285762161016464,0.2321592103644056,0.22965997433538599
0000_000130,0000,130,10,18,0.44919469952583313,14,0.5266997218132019,7,0.6915442943572998,3,0.8082866668701172,0.6140062212944031,82,0.10899720340967178,17,0.44909384846687317,14,0.5124062895774841,8,0.6578631401062012,3,0.8011341094970703,0.6077815890312195,83,0.10289473086595535,0.3624118872613299,0.20585896673134713
0000_000131,0000,131,10,21,0.3691086173057556,13,0.49560821056365967,5,0.7433722615242004,3,0.8138818144798279,0.5612604022026062,79,0.10893777012825012,22,0.3563850522041321,12,0.5132423639297485,4,0.7784215807914734,3,0.8004751205444336,0.5574958324432373,85,0.10236778110265732,0.25491452703173156,0.2562750868112259
0000_000132,0000,132,10,16,0.46746984124183655,12,0.5676251649856567,7,0.6827747225761414,3,0.8245160579681396,0.60942542552948,64,0.13038420677185059,17,0.4407620429992676,13,0.5309436917304993,7,0.6772282719612122,3,0.8201801776885986,0.5971655249595642,73,0.11516309529542923,0.23872429254623434,0.24579711349026812
0000_000133,0000,133,10,16,0.4472551941871643,11,0.5631700158119202,6,0.7100412845611572,3,0.8353635668754578,0.5854153633117676,61,0.12754841148853302,17,0.4349689781665802,11,0.5702372789382935,7,0.6922034025192261,3,0.8309074640274048,0.6013981103897095,69,0.11638731509447098,0.25049122776158017,0.25418886937502305
0000_000134,0000,134,10,16,0.46312981843948364,11,0.5953620076179504,7,0.7120782732963562,3,0.842697024345398,0.6249743103981018,59,0.1346239596605301,13,0.5427665710449219,11,0.6088945269584656,7,0.7069195508956909,3,0.8331621885299683,0.6350966095924377,70,0.11069533973932266,0.23151660572487623,0.2349026738502285
0000_000135,0000,135,10,19,0.4336787760257721,13,0.5576279759407043,7,0.7481828927993774,3,0.8569138050079346,0.6393575072288513,54,0.16218756139278412,21,0.4083668887615204,12,0.5978422164916992,7,0.7554348707199097,3,0.8559625148773193,0.6557862162590027,74,0.12323727458715439,0.25104245338432357,0.24183318935906853
0000_000136,0000,136,10,17,0.4336588680744171,10,0.6348544359207153,7,0.7526146173477173,4,0.8427736759185791,0.6348544359207153,71,0.1153392493724823,19,0.4272216558456421,12,0.5759695768356323,7,0.7468736171722412,3,0.8726503849029541,0.6361867785453796,75,0.11975327879190445,0.21617454321644933,0.22062303252193746
0000_000137,0000,137,10,15,0.4784257113933563,8,0.7255208492279053,8,0.7255208492279053,3,0.8630625009536743,0.6286117434501648,63,0.12194959074258804,14,0.47767239809036255,8,0.7019628286361694,7,0.7335940003395081,3,0.8478602170944214,0.6056239604949951,77,0.09773839265108109,0.2272399563575625,0.22242001619630591
0000_000138,0000,138,12,16,0.4614880383014679,12,0.5646380186080933,7,0.7333379983901978,4,0.8484922051429749,0.6201795935630798,49,0.1622503250837326,17,0.43609651923179626,11,0.5865556001663208,7,0.7296701073646545,3,0.866085410118103,0.6131923794746399,67,0.11985388398170471,0.1681303259725801,0.17305504192414506
0000_000139,0000,139,12,18,0.46529558300971985,15,0.5313770174980164,8,0.7340127229690552,4,0.8525258302688599,0.6631056070327759,63,0.14206939935684204,19,0.434897780418396,12,0.5940548181533813,8,0.7241343855857849,4,0.8430103063583374,0.656265914440155,81,0.11006128042936325,0.18081472877600038,0.17028540939908807
0000_000140,0000,140,12,15,0.4946461021900177,10,0.6497835516929626,7,0.7546364665031433,4,0.8647211194038391,0.6497835516929626,62,0.1298871785402298,16,0.49109888076782227,13,0.5605365633964539,7,0.741260290145874,4,0.8495184183120728,0.646553635597229,77,0.11474240571260452,0.17298845677422411,0.1772819119702571
0000_000141,0000,141,12,17,0.46129679679870605,12,0.5903944969177246,7,0.736763060092926,3,0.8911649584770203,0.6476956009864807,64,0.13377645611763,15,0.5083380937576294,12,0.5982242822647095,8,0.6993786096572876,3,0.877496600151062,0.6521345973014832,75,0.11144950985908508,0.17830325645369727,0.1689764797325119
0000_000142,0000,142,12,16,0.49727457761764526,12,0.6079839468002319,7,0.7821376323699951,5,0.8547765016555786,0.6731206178665161,71,0.12236936390399933,17,0.49726083874702454,13,0.6000768542289734,7,0.7804524898529053,5,0.8495165109634399,0.6783574819564819,65,0.14305280148983002,0.1826585724678903,0.16607230657238573
